,begin_shape_index,end_shape_index,length,speed,segment_id,starts_segment,ends_segment,begin_percent,end_percent,matched_segment_id,match
52,176,191,0.337,105,95831480224,False,False,0.0,1.0,783602539058,False
53,191,192,0.036,90,95831480224,False,False,0.0,1.0,783602539058,False
54,192,193,0.009,90,,,,,,73355876914,False
55,193,196,0.075,90,85832259488,True,True,0.0,1.0,845879564850,False
56,196,197,0.013,90,85832259488,False,False,0.0,1.0,181261407881,False
57,197,198,0.01,90,85832259488,False,False,0.0,1.0,181294962313,False
58,198,199,0.114,90,85832259488,False,False,0.0,1.0,186294572681,False
59,199,200,0.013,73,85832259488,False,False,0.0,1.0,181294962313,False
60,200,201,0.011,48,89120593824,True,True,0.0,1.0,337759278729,False
61,201,202,0.01,48,89120593824,False,False,0.0,1.0,670389885490,False
62,202,206,0.105,48,89120593824,False,False,0.0,1.0,85563824032,False
63,206,210,0.028,48,,,,,,85563824032,False
64,210,215,0.032,48,85798705056,True,True,0.0,1.0,,False
65,215,219,0.148,48,85798705056,False,False,0.0,1.0,,False
66,219,222,0.149,48,85563824032,True,True,0.0,1.0,,False
67,222,225,0.146,48,85563824032,False,False,0.0,1.0,,False
68,225,228,0.147,48,85563824032,False,False,0.0,1.0,,False
69,228,230,0.043,48,85563824032,False,False,0.0,1.0,,False
70,230,232,0.103,48,85563824032,False,False,0.0,1.0,,False
71,232,235,0.147,48,85530269600,True,True,0.0,1.0,,False
72,235,238,0.146,48,85530269600,False,False,0.0,1.0,,False
73,238,241,0.147,48,85530269600,False,False,0.0,1.0,,False
74,241,244,0.146,48,85530269600,False,False,0.0,1.0,,False
75,244,247,0.147,48,85530269600,False,False,0.0,1.0,,False
76,247,250,0.146,48,150659422112,True,True,0.0,1.0,,False
77,250,252,0.056,48,98314508192,True,True,0.0,1.0,,False
78,252,253,0.069,48,98314508192,False,False,0.0,1.0,,False
79,253,255,0.017,57,151229847456,True,True,0.0,1.0,,False
80,255,256,0.015,57,,,,,,,False
81,256,258,0.064,57,98381617056,True,True,0.0,1.0,,False
82,258,260,0.041,57,98381617056,False,False,0.0,1.0,,False
83,260,263,0.105,57,85328943008,True,True,0.0,1.0,,False
84,263,265,0.011,57,85328943008,False,False,0.0,1.0,,False
85,265,267,0.095,57,85328943008,False,False,0.0,1.0,,False
86,267,269,0.052,57,98415171488,True,True,0.0,1.0,98415171488,True
87,269,270,0.053,75,98415171488,False,False,0.0,1.0,76537681824,False
88,270,271,0.056,75,76537681824,True,True,0.0,1.0,188878263945,False
89,271,272,0.032,75,76537681824,False,False,0.0,1.0,76537681824,True
90,272,273,0.052,75,76537681824,False,False,0.0,1.0,663511226930,False
91,273,275,0.146,75,76537681824,False,False,0.0,1.0,561002437170,False
92,275,278,0.147,75,76537681824,False,False,0.0,1.0,663477672498,False
93,278,280,0.147,75,76873226144,True,True,0.0,1.0,558687181362,False
94,280,281,0.031,75,76873226144,False,False,0.0,1.0,,False
95,281,283,0.116,75,76437018528,True,True,0.0,1.0,,False
96,283,284,0.146,75,76437018528,False,False,0.0,1.0,,False
97,284,285,0.048,75,76437018528,False,False,0.0,1.0,,False
98,285,286,0.011,75,76437018528,False,False,0.0,1.0,,False
99,286,287,0.088,75,76437018528,False,False,0.0,1.0,,False
100,287,288,0.146,75,76437018528,False,False,0.0,1.0,,False
101,288,289,0.146,75,76437018528,False,False,0.0,1.0,,False
102,289,290,0.143,75,76437018528,False,False,0.0,1.0,,False
103,290,292,0.094,30,102716004914,True,True,0.0,1.0,,False
104,292,293,0.012,30,102716004914,False,False,0.0,1.0,,False
105,293,299,0.077,20,,,,,,,False
